$ADVER,3080,2.3
$GPRMC,160523.000,A,3745.9216,N,12223.6130,W,26.63,153.58,010410,,,A*4D
$GPRMC,160528.000,A,3745.8730,N,12223.5964,W,32.94,170.17,010410,,,A*4B
$GPRMC,160533.000,A,3745.8223,N,12223.5851,W,34.12,173.27,010410,,,E*4D
$GPRMC,160538.000,A,3745.7752,N,12223.5781,W,34.12,173.27,010410,,,E*48
$GPRMC,160543.000,A,3745.7281,N,12223.5711,W,34.12,173.27,010410,,,E*46
$GPRMC,160608.000,A,3745.4709,N,12223.5606,W,19.46,164.72,010410,,,A*47
$GPRMC,160613.000,A,3745.4464,N,12223.5552,W,13.53,175.25,010410,,,A*4B
$GPRMC,160618.000,A,3745.4328,N,12223.5540,W,8.03,175.15,010410,,,A*70
$GPRMC,160623.000,A,3745.4256,N,12223.5559,W,2.72,183.69,010410,,,A*76
$GPRMC,160628.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*7F
$GPRMC,160633.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*75
$GPRMC,160638.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*7E
$GPRMC,160643.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*72
$GPRMC,160648.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*79
$GPRMC,160653.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*73
$GPRMC,160658.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*78
$GPRMC,160703.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*77
$GPRMC,160708.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*7C
$GPRMC,160713.000,A,3745.4226,N,12223.5576,W,0.00,165.80,010410,,,A*76
$GPRMC,160718.000,A,3745.4120,N,12223.5538,W,2.67,195.20,010410,,,A*74
$GPRMC,160723.000,A,3745.4088,N,12223.5563,W,7.03,179.02,010410,,,A*74
$GPRMC,160728.000,A,3745.3980,N,12223.5586,W,10.59,183.70,010410,,,A*4B
$GPRMC,160733.000,A,3745.3799,N,12223.5574,W,14.95,179.45,010410,,,A*4D
$GPRMC,160738.000,A,3745.3552,N,12223.5585,W,18.72,184.14,010410,,,A*4E
$GPRMC,160743.000,A,3745.3267,N,12223.5657,W,22.38,188.28,010410,,,A*4B
$GPRMC,160748.000,A,3745.2947,N,12223.5676,W,24.81,187.47,010410,,,A*49
$GPRMC,160753.000,A,3745.2606,N,12223.5719,W,24.55,186.31,010410,,,E*4C
$GPRMC,160758.000,A,3745.2266,N,12223.5767,W,24.55,186.31,010410,,,E*4C
$GPRMC,160803.000,A,3745.1927,N,12223.5814,W,24.55,186.31,010410,,,E*4B
$GPRMC,160813.000,A,3745.0725,N,12223.5978,W,36.41,187.53,010410,,,A*4B
$GPRMC,160818.000,A,3745.0206,N,12223.5989,W,38.30,186.14,010410,,,A*40
$GPRMC,160823.000,A,3744.9659,N,12223.6055,W,40.08,186.10,010410,,,A*45
$GPRMC,160828.000,A,3744.9088,N,12223.6115,W,41.78,185.65,010410,,,A*46
$GPRMC,160833.000,A,3744.8495,N,12223.6181,W,43.34,186.88,010410,,,A*42
$GPRMC,160838.000,A,3744.7888,N,12223.6255,W,44.69,187.71,010410,,,A*44
$GPRMC,160843.000,A,3744.7241,N,12223.6349,W,47.14,187.61,010410,,,A*43
$GPRMC,160848.000,A,3744.6577,N,12223.6436,W,48.48,186.05,010410,,,D*44
$GPRMC,160853.000,A,3744.5895,N,12223.6520,W,49.82,185.91,010410,,,D*43
$GPRMC,160858.000,A,3744.5195,N,12223.6607,W,51.23,186.20,010410,,,D*4C
$GPRMC,160903.000,A,3744.4476,N,12223.6699,W,52.64,186.24,010410,,,D*49
$GPRMC,160908.000,A,3744.3740,N,12223.6799,W,53.78,186.09,010410,,,D*41
$GPRMC,160913.000,A,3744.2987,N,12223.6899,W,54.97,186.08,010410,,,D*47
$GPRMC,160918.000,A,3744.2222,N,12223.7009,W,55.90,187.40,010410,,,D*43
$GPRMC,160923.000,A,3744.1446,N,12223.7115,W,56.13,185.77,010410,,,E*4F
$GPRMC,160928.000,A,3744.0670,N,12223.7214,W,56.13,185.77,010410,,,E*40
$GPRMC,160933.000,A,3743.9893,N,12223.7313,W,56.13,185.77,010410,,,E*41
$GPRMC,160948.000,A,3743.7337,N,12223.7710,W,61.92,186.29,010410,,,A*40
$GPRMC,160953.000,A,3743.6482,N,12223.7831,W,62.61,186.43,010410,,,D*48
$GPRMC,160958.000,A,3743.5608,N,12223.7950,W,63.50,186.35,010410,,,D*44
$GPRMC,161003.000,A,3743.4727,N,12223.8119,W,64.40,190.38,010410,,,D*49
$GPRMC,161008.000,A,3743.3847,N,12223.8372,W,65.20,195.02,010410,,,D*48
$GPRMC,161013.000,A,3743.2968,N,12223.8689,W,65.57,195.99,010410,,,D*4C
$GPRMC,161018.000,A,3743.2092,N,12223.9005,W,65.50,195.97,010410,,,E*40
$GPRMC,161023.000,A,3743.1217,N,12223.9321,W,65.50,195.97,010410,,,E*41
$GPRMC,161028.000,A,3743.0341,N,12223.9636,W,65.50,195.97,010410,,,E*4A
$GPRMC,161058.000,A,3742.6586,N,12224.1073,W,48.47,193.22,010410,,,A*4A
$GPRMC,161103.000,A,3742.5961,N,12224.1172,W,49.61,188.51,010410,,,A*48
$GPRMC,161108.000,A,3742.5268,N,12224.1217,W,51.04,181.21,010410,,,A*45
$GPRMC,161113.000,A,3742.4546,N,12224.1211,W,52.31,180.18,010410,,,A*4D
$GPRMC,161118.000,A,3742.3803,N,12224.1207,W,54.18,180.12,010410,,,A*4D
$GPRMC,161123.000,A,3742.3039,N,12224.1203,W,55.67,179.47,010410,,,A*4F
$GPRMC,161128.000,A,3742.2247,N,12224.1170,W,57.11,179.75,010410,,,A*4B
$GPRMC,161133.000,A,3742.1444,N,12224.1170,W,58.38,180.00,010410,,,A*47
$GPRMC,161138.000,A,3742.0624,N,12224.1172,W,59.54,180.06,010410,,,A*46
$GPRMC,161143.000,A,3741.9789,N,12224.1175,W,60.65,180.20,010410,,,A*4D
$GPRMC,161148.000,A,3741.8939,N,12224.1177,W,61.58,179.91,010410,,,A*43
$GPRMC,161153.000,A,3741.8085,N,12224.1179,W,61.26,179.97,010410,,,A*46
$GPRMC,161158.000,A,3741.7235,N,12224.1176,W,61.22,178.78,010410,,,A*40
$GPRMC,161203.000,A,3741.6386,N,12224.1108,W,61.09,173.81,010410,,,A*48
$GPRMC,161208.000,A,3741.5551,N,12224.0945,W,60.62,168.86,010410,,,A*4D
$GPRMC,161213.000,A,3741.4728,N,12224.0676,W,60.44,163.96,010410,,,A*4B
$GPRMC,161218.000,A,3741.3935,N,12224.0338,W,60.40,159.05,010410,,,A*4D
$GPRMC,161223.000,A,3741.3167,N,12223.9915,W,60.35,154.19,010410,,,A*43
$GPRMC,161228.000,A,3741.2430,N,12223.9408,W,60.00,149.26,010410,,,A*49
$GPRMC,161233.000,A,3741.1713,N,12223.8806,W,60.86,146.20,010410,,,A*46
$GPRMC,161238.000,A,3741.1006,N,12223.8204,W,60.94,146.28,010410,,,A*4D
$GPRMC,161243.000,A,3741.0300,N,12223.7608,W,61.05,146.28,010410,,,A*4B
$GPRMC,161248.000,A,3740.9594,N,12223.7015,W,61.01,146.27,010410,,,A*42
$GPRMC,161253.000,A,3740.8894,N,12223.6408,W,61.29,144.80,010410,,,A*48
$GPRMC,161258.000,A,3740.8193,N,12223.5799,W,61.33,146.12,010410,,,A*47
$GPRMC,161303.000,A,3740.7483,N,12223.5204,W,61.38,146.20,010410,,,A*48
$GPRMC,161308.000,A,3740.6765,N,12223.4613,W,61.27,148.38,010410,,,A*43
$GPRMC,161313.000,A,3740.6004,N,12223.4129,W,61.11,158.62,010410,,,A*4C
$GPRMC,161318.000,A,3740.5192,N,12223.3859,W,60.77,170.28,010410,,,A*46
$GPRMC,161323.000,A,3740.4349,N,12223.3825,W,60.58,181.33,010410,,,A*49
$GPRMC,161328.000,A,3740.3510,N,12223.3981,W,60.62,193.06,010410,,,A*4C
$GPRMC,161333.000,A,3740.2725,N,12223.4324,W,60.44,204.24,010410,,,A*48
$GPRMC,161338.000,A,3740.1997,N,12223.4855,W,60.40,214.69,010410,,,A*46
$GPRMC,161343.000,A,3740.1326,N,12223.5494,W,60.42,217.21,010410,,,A*47
$GPRMC,161348.000,A,3740.0657,N,12223.6135,W,60.42,217.20,010410,,,A*42
$GPRMC,161353.000,A,3739.9992,N,12223.6778,W,60.42,217.38,010410,,,A*4F
$GPRMC,161358.000,A,3739.9324,N,12223.7422,W,60.57,217.32,010410,,,A*40
$GPRMC,161403.000,A,3739.8652,N,12223.8073,W,61.17,217.42,010410,,,A*41
$GPRMC,161408.000,A,3739.7972,N,12223.8733,W,61.99,217.49,010410,,,A*46
$GPRMC,161413.000,A,3739.7280,N,12223.9392,W,63.12,217.32,010410,,,A*49
$GPRMC,161418.000,A,3739.6581,N,12224.0066,W,63.56,217.21,010410,,,A*41
$GPRMC,161423.000,A,3739.5876,N,12224.0750,W,64.30,217.38,010410,,,A*42
$GPRMC,161428.000,A,3739.5162,N,12224.1441,W,65.00,217.33,010410,,,A*4E
$GPRMC,161433.000,A,3739.4440,N,12224.2139,W,65.63,217.34,010410,,,A*4B
$GPRMC,161438.000,A,3739.3714,N,12224.2842,W,66.03,217.41,010410,,,A*47
$GPRMC,161443.000,A,3739.2997,N,12224.3573,W,66.59,217.53,010410,,,A*4D
$GPRMC,161448.000,A,3739.2261,N,12224.4282,W,65.63,216.08,010410,,,A*4F
$GPRMC,161453.000,A,3739.1501,N,12224.4948,W,66.98,213.46,010410,,,A*42
$GPRMC,161458.000,A,3739.0723,N,12224.5579,W,66.52,212.96,010410,,,A*4F
$GPRMC,161503.000,A,3738.9945,N,12224.6207,W,66.49,212.33,010410,,,A*4E
$GPRMC,161508.000,A,3738.9136,N,12224.6782,W,67.05,206.60,010410,,,A*4B
$GPRMC,161513.000,A,3738.8283,N,12224.7251,W,67.35,200.43,010410,,,A*43
$GPRMC,161518.000,A,3738.7388,N,12224.7602,W,67.57,194.51,010410,,,A*46
$GPRMC,161523.000,A,3738.6466,N,12224.7837,W,67.77,188.76,010410,,,A*4A
$GPRMC,161528.000,A,3738.5533,N,12224.7954,W,67.21,183.07,010410,,,A*49
$GPRMC,161533.000,A,3738.4615,N,12224.7960,W,64.26,179.09,010410,,,A*4D
$GPRMC,161538.000,A,3738.3755,N,12224.7936,W,59.58,178.94,010410,,,A*45
$GPRMC,161543.000,A,3738.2961,N,12224.7913,W,54.79,178.93,010410,,,A*4F
$GPRMC,161548.000,A,3738.2224,N,12224.7889,W,52.24,178.93,010410,,,A*42
$GPRMC,161553.000,A,3738.1506,N,12224.7868,W,51.41,178.97,010410,,,A*47
$GPRMC,161558.000,A,3738.0795,N,12224.7847,W,50.86,178.97,010410,,,A*42
$GPRMC,161603.000,A,3738.0105,N,12224.7822,W,50.63,175.90,010410,,,A*42
$GPRMC,161608.000,A,3737.9411,N,12224.7664,W,51.25,163.41,010410,,,A*4B
$GPRMC,161613.000,A,3737.8737,N,12224.7321,W,53.06,155.48,010410,,,A*4C
$GPRMC,161618.000,A,3737.8051,N,12224.6922,W,55.02,155.33,010410,,,A*46
$GPRMC,161623.000,A,3737.7344,N,12224.6515,W,56.53,155.38,010410,,,A*42
$GPRMC,161628.000,A,3737.6620,N,12224.6096,W,57.86,155.34,010410,,,A*44
$GPRMC,161633.000,A,3737.5880,N,12224.5668,W,59.02,155.38,010410,,,A*43
$GPRMC,161638.000,A,3737.5126,N,12224.5231,W,60.09,154.88,010410,,,A*4E
$GPRMC,161643.000,A,3737.4363,N,12224.4776,W,61.20,154.43,010410,,,A*4A
$GPRMC,161648.000,A,3737.3590,N,12224.4307,W,62.26,153.72,010410,,,A*4E
$GPRMC,161653.000,A,3737.2826,N,12224.3779,W,63.15,149.24,010410,,,A*46
$GPRMC,161658.000,A,3737.2053,N,12224.3186,W,64.15,149.00,010410,,,A*40
$GPRMC,161703.000,A,3737.1276,N,12224.2593,W,65.37,149.55,010410,,,A*49
$GPRMC,161708.000,A,3737.0496,N,12224.1997,W,65.67,149.05,010410,,,A*40
$GPRMC,161713.000,A,3736.9710,N,12224.1397,W,66.24,149.04,010410,,,A*40
$GPRMC,161718.000,A,3736.8919,N,12224.0799,W,66.57,149.15,010410,,,A*42
$GPRMC,161723.000,A,3736.8122,N,12224.0191,W,67.07,148.80,010410,,,A*4D
$GPRMC,161728.000,A,3736.7325,N,12223.9581,W,67.84,146.59,010410,,,A*46
$GPRMC,161733.000,A,3736.6561,N,12223.8874,W,68.30,141.73,010410,,,A*42
$GPRMC,161738.000,A,3736.5819,N,12223.8129,W,67.99,141.23,010410,,,D*45
$GPRMC,161743.000,A,3736.5094,N,12223.7388,W,66.26,141.05,010410,,,D*43
$GPRMC,161748.000,A,3736.4406,N,12223.6678,W,61.46,140.11,010410,,,D*48
$GPRMC,161753.000,A,3736.3772,N,12223.6033,W,55.83,141.06,010410,,,D*45
$GPRMC,161758.000,A,3736.3210,N,12223.5462,W,49.07,141.04,010410,,,D*4F
$GPRMC,161803.000,A,3736.2718,N,12223.4960,W,43.18,140.89,010410,,,D*4C
$GPRMC,161808.000,A,3736.2274,N,12223.4508,W,39.68,141.25,010410,,,D*47
$GPRMC,161813.000,A,3736.1865,N,12223.4093,W,36.88,141.28,010410,,,D*4F
$GPRMC,161818.000,A,3736.1480,N,12223.3703,W,34.64,141.40,010410,,,D*44
$GPRMC,161823.000,A,3736.1122,N,12223.3342,W,31.98,141.22,010410,,,D*42
$GPRMC,161828.000,A,3736.0797,N,12223.3012,W,28.23,141.08,010410,,,D*46
$GPRMC,161833.000,A,3736.0532,N,12223.2742,W,21.76,141.12,010410,,,D*40
$GPRMC,161838.000,A,3736.0335,N,12223.2544,W,15.71,141.35,010410,,,D*4B
$GPRMC,161843.000,A,3736.0199,N,12223.2409,W,10.81,142.02,010410,,,D*46
$GPRMC,161848.000,A,3736.0106,N,12223.2312,W,7.42,139.98,010410,,,D*70
$GPRMC,161853.000,A,3736.0048,N,12223.2275,W,4.54,168.09,010410,,,D*79
$GPRMC,161858.000,A,3736.0045,N,12223.2232,W,0.67,32.84,010410,,,D*43
$GPRMC,161903.000,A,3736.0054,N,12223.2223,W,0.11,147.52,010410,,,D*75
$GPRMC,161908.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*7F
$GPRMC,161913.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*75
$GPRMC,161918.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*7E
$GPRMC,161923.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*76
$GPRMC,161928.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*7D
$GPRMC,161933.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*77
$GPRMC,161938.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*7C
$GPRMC,161943.000,A,3736.0068,N,12223.2211,W,0.00,203.86,010410,,,A*70
$GPRMC,161948.000,A,3736.0077,N,12223.2133,W,3.39,153.60,010410,,,A*71
$GPRMC,161953.000,A,3735.9988,N,12223.2122,W,4.45,136.80,010410,,,A*79
$GPRMC,161958.000,A,3735.9865,N,12223.2024,W,11.49,141.95,010410,,,D*4E
$GPRMC,162003.000,A,3735.9704,N,12223.1872,W,15.89,141.26,010410,,,D*4A
$GPRMC,162008.000,A,3735.9509,N,12223.1674,W,18.32,134.98,010410,,,D*4C
$GPRMC,162013.000,A,3735.9263,N,12223.1435,W,23.49,141.46,010410,,,D*4F
$GPRMC,162018.000,A,3735.8978,N,12223.1161,W,26.76,141.61,010410,,,D*4C
$GPRMC,162023.000,A,3735.8664,N,12223.0855,W,29.49,141.31,010410,,,D*4F
$GPRMC,162028.000,A,3735.8330,N,12223.0510,W,31.91,138.67,010410,,,D*4D
$GPRMC,162033.000,A,3735.7993,N,12223.0111,W,34.11,134.21,010410,,,D*4D
$GPRMC,162038.000,A,3735.7667,N,12222.9648,W,36.23,128.85,010410,,,D*41
$GPRMC,162043.000,A,3735.7359,N,12222.9116,W,38.53,123.21,010410,,,D*45
$GPRMC,162048.000,A,3735.7079,N,12222.8514,W,40.65,118.65,010410,,,D*4A
$GPRMC,162053.000,A,3735.6808,N,12222.7866,W,42.55,118.13,010410,,,D*48
$GPRMC,162058.000,A,3735.6525,N,12222.7191,W,44.28,117.90,010410,,,D*48
$GPRMC,162103.000,A,3735.6231,N,12222.6491,W,45.43,117.51,010410,,,D*40
$GPRMC,162108.000,A,3735.5928,N,12222.5765,W,47.30,117.51,010410,,,D*46
$GPRMC,162113.000,A,3735.5620,N,12222.5028,W,47.11,117.40,010410,,,D*46
$GPRMC,162118.000,A,3735.5319,N,12222.4294,W,46.67,117.60,010410,,,D*44
$GPRMC,162123.000,A,3735.5026,N,12222.3578,W,44.62,117.17,010410,,,D*46
$GPRMC,162128.000,A,3735.4748,N,12222.2918,W,41.19,117.99,010410,,,D*47
$GPRMC,162133.000,A,3735.4490,N,12222.2308,W,38.06,117.76,010410,,,D*41
$GPRMC,162138.000,A,3735.4256,N,12222.1746,W,34.90,118.13,010410,,,D*44
